"YEAR","WEEK","CATEGORY","BRAND","SKU_NAME","COGS_PER_PIECE"
"3","30","Appliances","Edison, Tesla & Co","instant hot water dispenser","500"
"4","19","Books","Venus and Sons","Dune","23.75"
"4","24","Books","Venus and Sons","Gone Girl","18"
"4","32","Books","Venus and Sons","The Celestine Prophecy","38"
"4","46","Appliances","Edison, Tesla & Co","rice polisher","100"
"3","49","Books","Venus and Sons","The Total Woman","16"
"4","23","Appliances","Edison, Tesla & Co","pressure cooker","202"
"4","12","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"4","17","Books","Venus and Sons","Kon-Tiki: Across the Pacific in a Raft","18"
"4","24","Appliances","Edison, Tesla & Co","pressure cooker","202"
"4","43","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"4","18","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"2","15","Books","Heracles Print","A Message to Garcia","36"
"2","16","Books","Venus and Sons","The Old Man and the Sea","19"
"2","17","Appliances","Edison, Tesla & Co","bachelor griller","200"
"2","21","Books","Venus and Sons","Charlotte's Web","18"
"2","23","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"2","23","Books","Heracles Print","The Horse Whisperer","12"
"2","21","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"2","22","Books","Venus and Sons","Berenstain Bears","19"
"2","21","Books","Heracles Print","Sophie's World","23.75"
"2","22","Books","Heracles Print","The Lovely Bones","19"
"2","22","Appliances","Kolben, Daněk","oven","50"
"1","39","Books","Heracles Print","The Fault in Our Stars","22.5"
"1","52","Appliances","Edison, Tesla & Co","popcorn maker","70"
"1","48","Appliances","Kolben, Daněk","internet refrigerator","196"
"2","8","Books","Venus and Sons","The Cat in the Hat","9.6"
"2","9","Books","Prometheus Publishing","Uncle Styopa","36"
"2","7","Books","Prometheus Publishing","The Giver","19"
"2","13","Books","Baccus, Apollo & Rosenkatz","Shōgun","20"
"2","15","Books","Baccus, Apollo & Rosenkatz","Your Erroneous Zones","22.5"
"2","19","Books","Baccus, Apollo & Rosenkatz","Goodnight Moon","20"
"2","23","Books","Baccus, Apollo & Rosenkatz","The Magic School Bus","20"
"2","25","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"2","33","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"2","42","Books","Prometheus Publishing","The Revolt of Mamie Stover","16"
"2","44","Appliances","Kolben, Daněk","oven","50"
"1","44","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"2","19","Books","Baccus, Apollo & Rosenkatz","What Color is Your Parachute?","12"
"2","39","Books","Prometheus Publishing","The Front Runner","16"
"2","8","Books","Prometheus Publishing","Jaws","16"
"2","22","Books","Baccus, Apollo & Rosenkatz","Eye of the Needle","36"
"2","24","Appliances","Savvy Machines","sewing machine","96"
"2","27","Books","Baccus, Apollo & Rosenkatz","Mr. Men","14.25"
"2","30","Books","Baccus, Apollo & Rosenkatz","To Kill a Mockingbird","18"
"2","26","Appliances","Kolben, Daněk","fire pot","480"
"2","44","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"2","30","Books","Baccus, Apollo & Rosenkatz","Martine","14.25"
"2","13","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"2","11","Appliances","International Kitchen Machines","central vacuum cleaner","198"
"2","18","Appliances","Edison, Tesla & Co","pneumatic vacuum","57.6"
"2","17","Appliances","Edison, Tesla & Co","electric water boiler","70"
"2","15","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"2","15","Appliances","Edison, Tesla & Co","back boiler","101"
"2","19","Books","Heracles Print","The Goal","16"
"2","11","Books","Heracles Print","Black Beauty","11.4"
"2","22","Books","Venus and Sons","Nineteen Eighty-Four","13.5"
"2","23","Books","Venus and Sons","The Diary of Anne Frank","13.5"
"2","25","Books","Heracles Print","Long Walk to Freedom","14.25"
"2","25","Books","Heracles Print","Captain Underpants","18"
"2","26","Books","Venus and Sons","The Kite Runner","22.5"
"2","27","Books","Venus and Sons","Millennium","19"
"2","28","Books","Venus and Sons","The Celestine Prophecy","38"
"2","28","Books","Venus and Sons","The Joy of Sex","9.6"
"2","9","Books","Heracles Print","The 7 Habits of Highly Effective People","19"
"2","5","Books","Heracles Print","The Lord of the Rings","23.75"
"2","8","Books","Venus and Sons","The Total Woman","16"
"2","10","Books","Venus and Sons","Fifty Shades","28.5"
"2","11","Appliances","International Kitchen Machines","kitchener range","495"
"2","13","Books","Heracles Print","The Hardy Boys","20"
"2","12","Books","Heracles Print","The Plague","12"
"2","12","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","14","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"2","11","Books","Heracles Print","The Purpose Driven Life","38"
"2","12","Books","Heracles Print","Alex Cross","10.8"
"2","12","Appliances","Edison, Tesla & Co","garbage disposal unit","70.7"
"2","13","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","15","Appliances","International Kitchen Machines","coffeemaker","495"
"2","16","Appliances","Kolben, Daněk","sandwich toaster","50"
"2","17","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"2","18","Books","Venus and Sons","Millennium","19"
"2","16","Books","Heracles Print","The Lovely Bones","19"
"2","19","Books","Heracles Print","Tarzan","18"
"2","16","Books","Venus and Sons","Flowers in the Attic","22.5"
"2","16","Appliances","Edison, Tesla & Co","ceiling fan","480"
"2","19","Books","Venus and Sons","Catching Fire","12"
"2","19","Books","Venus and Sons","Life of Pi","22.5"
"2","15","Books","Heracles Print","The Power of Positive Thinking","16"
"2","15","Appliances","Edison, Tesla & Co","coffee percolator","70"
"2","22","Books","Venus and Sons","The Little Prince","27"
"2","22","Books","Heracles Print","Black Beauty","11.4"
"2","23","Appliances","International Kitchen Machines","kitchener range","495"
"2","20","Appliances","International Kitchen Machines","humidifier","51"
"2","23","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","20","Books","Venus and Sons","Thomas the Tank Engine","36"
"2","20","Books","Heracles Print","The 7 Habits of Highly Effective People","19"
"2","21","Appliances","Edison, Tesla & Co","popcorn maker","70"
"2","24","Books","Heracles Print","The Tale of Peter Rabbit","36"
"2","25","Books","Venus and Sons","The Eagle Has Landed","22.5"
"2","26","Books","Heracles Print","The Help","20"
"2","20","Books","Heracles Print","Follow Your Heart","13.5"
"2","28","Books","Venus and Sons","The Shadow of the Wind","20"
"2","29","Books","Heracles Print","A Song of Ice and Fire","18"
"2","25","Appliances","International Kitchen Machines","mousetrap","69.3"
"2","9","Appliances","International Kitchen Machines","HVAC","100"
"2","6","Books","Heracles Print","Love You Forever","10.8"
"2","9","Books","Venus and Sons","The Gospel According to Peanuts","16"
"2","7","Books","Venus and Sons","The Secret Diary of Adrian Mole, Aged 13¾","11.4"
"2","6","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"2","13","Books","Venus and Sons","Charlotte's Web","18"
"2","13","Appliances","Edison, Tesla & Co","reflector oven","59.4"
"2","10","Books","Venus and Sons","How the Steel Was Tempered","9.6"
"2","11","Books","Venus and Sons","The Diary of Anne Frank","13.5"
"2","11","Books","Heracles Print","God's Little Acre","10.8"
"2","10","Books","Venus and Sons","Catch-22","16"
"2","13","Appliances","International Kitchen Machines","humidifier","51"
"2","17","Books","Venus and Sons","The Gospel According to Peanuts","16"
"2","17","Books","Heracles Print","Chicken Soup for the Soul","22.5"
"2","19","Books","Heracles Print","The Lovely Bones","19"
"2","15","Books","Heracles Print","Captain Underpants","18"
"2","17","Books","Heracles Print","Left Behind","12"
"2","20","Appliances","Edison, Tesla & Co","embroidery machine","48"
"2","22","Appliances","Savvy Machines","beehive oven","50"
"2","20","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","22","Appliances","Edison, Tesla & Co","ceiling fan","480"
"2","24","Appliances","International Kitchen Machines","flattop grill","50"
"2","26","Appliances","Edison, Tesla & Co","rice cooker","99"
"2","27","Appliances","Edison, Tesla & Co","garbage disposal unit","70.7"
"2","28","Books","Venus and Sons","Wild Swans","22.5"
"2","29","Books","Heracles Print","The Plague","12"
"2","7","Books","Heracles Print","Tarzan","18"
"2","10","Books","Heracles Print","The Plague","12"
"2","12","Appliances","International Kitchen Machines","attic fan","202"
"2","14","Books","Heracles Print","The Common Sense Book of Baby and Child Care","11.4"
"2","10","Books","Heracles Print","Pride and Prejudice","27"
"2","14","Books","Heracles Print","Captain Underpants","18"
"2","13","Appliances","Savvy Machines","convection microwave","49"
"2","13","Appliances","Savvy Machines","energy regulator","70"
"2","12","Books","Prometheus Publishing","Jack Reacher","18"
"2","13","Books","Prometheus Publishing","The Happy Hooker: My Own Story","20"
"2","15","Books","Venus and Sons","The Hitchhiker's Guide to the Galaxy","20"
"2","19","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","17","Appliances","Savvy Machines","beehive oven","50"
"2","20","Books","Venus and Sons","Harry Potter and the Goblet of Fire","18"
"2","20","Books","Venus and Sons","A Brief History of Time","16"
"2","20","Appliances","Kolben, Daněk","dehumidifier","200"
"2","23","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"2","24","Appliances","Edison, Tesla & Co","combo washer dryer","102"
"2","23","Appliances","Edison, Tesla & Co","butane torch","100"
"2","20","Books","Venus and Sons","Harry Potter and the Deathly Hallows","16"
"2","25","Books","Heracles Print","Fear of Flying","36"
"2","26","Appliances","Edison, Tesla & Co","ceiling fan","480"
"2","27","Books","Prometheus Publishing","The Very Hungry Caterpillar","23.75"
"2","11","Books","Venus and Sons","Charlotte's Web","18"
"2","15","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","23","Books","Venus and Sons","Life of Pi","22.5"
"2","22","Appliances","Kolben, Daněk","clothes dryer","61.2"
"2","27","Books","Heracles Print","Alex Cross","10.8"
"2","9","Appliances","International Kitchen Machines","kitchener range","495"
"2","11","Appliances","Edison, Tesla & Co","air ioniser","495"
"2","28","Books","Heracles Print","Magic Tree House","32"
"2","15","Books","Heracles Print","Left Behind","12"
"2","17","Books","Venus and Sons","The Old Man and the Sea","19"
"2","17","Books","Prometheus Publishing","The Revolt of Mamie Stover","16"
"2","12","Books","Heracles Print","The Bobbsey Twins","16"
"2","11","Books","Venus and Sons","Dune","23.75"
"2","19","Books","Venus and Sons","The Total Woman","16"
"2","25","Appliances","Edison, Tesla & Co","robotic vacuum cleaner","70"
"2","28","Books","Heracles Print","Long Walk to Freedom","14.25"
"2","29","Books","Venus and Sons","Harry Potter and the Philosopher's Stone","18"
"2","9","Appliances","Kolben, Daněk","compactor","69.3"
"2","14","Books","Prometheus Publishing","Peyton Place","22.5"
"2","15","Books","Prometheus Publishing","The Good Soldier Švejk","18"
"2","20","Appliances","Kolben, Daněk","hot plate","505"
"2","23","Books","Prometheus Publishing","Watership Down","10.8"
"2","23","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"2","25","Books","Baccus, Apollo & Rosenkatz","The Ginger Man","36"
"2","25","Books","Baccus, Apollo & Rosenkatz","Who Moved My Cheese?","16"
"2","25","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"2","25","Appliances","Savvy Machines","boiler","490"
"2","25","Appliances","Savvy Machines","electric cooker","60"
"2","27","Books","Prometheus Publishing","Harry Potter and the Order of the Phoenix","38"
"2","27","Books","Prometheus Publishing","The Wheel of Time","32"
"2","28","Books","Prometheus Publishing","The Great Gatsby","36"
"2","28","Books","Prometheus Publishing","Frank Merriwell","36"
"2","28","Books","Prometheus Publishing","Jack Reacher","18"
"2","29","Books","Prometheus Publishing","Jack Reacher","18"
"2","29","Appliances","Kolben, Daněk","pressure fryer","60"
"2","30","Books","Prometheus Publishing","The Lion, the Witch and the Wardrobe","13.5"
"2","30","Appliances","Kolben, Daněk","kettle","200"
"2","31","Books","Prometheus Publishing","Uncle Styopa","36"
"2","31","Books","Prometheus Publishing","The Naked Ape","12"
"2","31","Books","Prometheus Publishing","Totto-chan, the Little Girl at the Window","18"
"2","31","Books","Prometheus Publishing","The Prophet","10.8"
"2","31","Books","Prometheus Publishing","Little Critter","14.25"
"2","31","Books","Baccus, Apollo & Rosenkatz","The Grapes of Wrath","13.5"
"2","31","Books","Baccus, Apollo & Rosenkatz","The Exorcist","24"
"2","31","Appliances","Kolben, Daněk","refrigerator","69.3"
"2","32","Books","Prometheus Publishing","You Can Heal Your Life","20"
"2","32","Books","Prometheus Publishing","The Name of the Rose","28.5"
"2","32","Books","Prometheus Publishing","Jaws","16"
"2","32","Books","Prometheus Publishing","Where the Wild Things Are","32"
"2","32","Books","Prometheus Publishing","L'Étranger (The Stranger (Camus novel))","16"
"2","32","Books","Prometheus Publishing","The Front Runner","16"
"2","33","Books","Prometheus Publishing","The Pillars of the Earth","18"
"2","33","Appliances","Savvy Machines","barbecue","99"
"2","34","Books","Baccus, Apollo & Rosenkatz","Harry Potter and the Chamber of Secrets","18"
"2","34","Books","Baccus, Apollo & Rosenkatz","Peter Rabbit","22.5"
"2","34","Books","Baccus, Apollo & Rosenkatz","The Chronicles of Narnia","16"
"2","34","Books","Baccus, Apollo & Rosenkatz","James Bond","32"
"2","34","Appliances","Kolben, Daněk","compactor","69.3"
"2","34","Appliances","Kolben, Daněk","pressure fryer","60"
"2","35","Appliances","Savvy Machines","barbecue","99"
"2","35","Appliances","Savvy Machines","beverage opener","101"
"2","35","Appliances","Savvy Machines","fireplace toaster","70"
"2","35","Appliances","Kolben, Daněk","micathermic heater","495"
"2","36","Books","Baccus, Apollo & Rosenkatz","Dream of the Red Chamber","18"
"2","36","Books","Baccus, Apollo & Rosenkatz","Valley of the Dolls","22.5"
"2","36","Books","Baccus, Apollo & Rosenkatz","Adventures of Huckleberry Finn","32"
"2","36","Books","Baccus, Apollo & Rosenkatz","The Exorcist","24"
"2","37","Books","Prometheus Publishing","The Girl with the Dragon Tattoo","27"
"2","37","Books","Prometheus Publishing","The Naked Ape","12"
"2","37","Books","Prometheus Publishing","The Poky Little Puppy","16"
"2","37","Books","Prometheus Publishing","Frank Merriwell","36"
"2","37","Books","Baccus, Apollo & Rosenkatz","Dream of the Red Chamber","18"
"2","37","Books","Baccus, Apollo & Rosenkatz","The Hite Report","9.6"
"2","37","Books","Baccus, Apollo & Rosenkatz","The Women's Room","19"
"2","37","Books","Baccus, Apollo & Rosenkatz","The Dukan Diet","18"
"2","37","Appliances","Savvy Machines","convection microwave","49"
"2","37","Appliances","Savvy Machines","fan heater","50"
"2","38","Books","Baccus, Apollo & Rosenkatz","The Bridges of Madison County","9.6"
"2","38","Books","Baccus, Apollo & Rosenkatz","One Hundred Years of Solitude","13.5"
"2","38","Books","Baccus, Apollo & Rosenkatz","The Dukan Diet","18"
"2","38","Books","Baccus, Apollo & Rosenkatz","The Vampire Chronicles","20"
"2","39","Appliances","Kolben, Daněk","micathermic heater","495"
"2","39","Appliances","Kolben, Daněk","pressure fryer","60"
"2","40","Books","Prometheus Publishing","What to Expect When You're Expecting","32"
"2","40","Books","Prometheus Publishing","A Wrinkle in Time","18"
"2","40","Books","Prometheus Publishing","The Wheel of Time","32"
"2","40","Books","Baccus, Apollo & Rosenkatz","The Secret","32"
"2","40","Books","Baccus, Apollo & Rosenkatz","A Series of Unfortunate Events","19"
